"Function"	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"signaling receptor activity [GO:0038023]"	0.0866796095134635	7.21324392739472	0.00597274867110542	0.938397968880344	0.99954851282426
"dolichyl-P-Man:Man(7)GlcNAc(2)-PP-dolichol alpha-1,6-mannosyltransferase [GO:0052917]"	0.0725391008361654	8.95024344722017	0.00567715892458409	0.939938687775775	0.99954851282426
"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor [GO:0016628]"	0.0148912675833844	8.02881750045124	0.00563304223708982	0.94017206885002	0.99954851282426
"nicotinate-nucleotide adenylyltransferase activity [GO:0004515]"	0.0109339164105679	7.88931158920226	0.00548466020665384	0.94096384327124	0.99954851282426
"transcription coactivator activity [GO:0003713]"	-0.0786176436756906	7.36286059644624	0.00522626596307774	0.942368800733076	0.99954851282426
"cytokine activity [GO:0005125]"	0.0822251141944014	5.83111983441332	0.00494468854668284	0.943940174470781	0.99954851282426
"NAD+ synthase activity [GO:0008795]"	-0.00985881299376036	8.57295795532142	0.00487225515695799	0.944351620454318	0.99954851282426
"ATP-dependent peptidase activity [GO:0004176]"	-0.00907066720535108	10.92272200543	0.00484062831855336	0.944532235018903	0.99954851282426
"XTP diphosphatase activity [GO:0036222]"	0.0117522936722317	7.71636452773202	0.00473566006887083	0.945135976787213	0.99954851282426
"anion:anion antiporter activity [GO:0015301]"	0.0708846070018286	5.99900934073003	0.00446676718249783	0.946713953343168	0.99954851282426
"3',5'-cyclic-AMP phosphodiesterase activity [GO:0004115]"	-0.0416138603197311	5.42265226289652	0.00445320011638906	0.946794818424291	0.99954851282426
"ABC-type D-methionine transporter activity [GO:0033232]"	0.0109853841744327	7.23933952108803	0.00440293563209959	0.947095498307942	0.99954851282426
"glutaconyl-CoA decarboxylase activity [GO:0018801]"	-0.0134402910296933	7.80412628997213	0.00439997242256585	0.947113277768731	0.99954851282426
"spermidine synthase activity [GO:0004766]"	0.0220466902587222	5.4902415256325	0.00408639146590239	0.949030034048684	0.99954851282426
"hormone activity [GO:0005179]"	0.0695971272738931	6.01897472356116	0.00400953264399462	0.94951099683517	0.99954851282426
"glucose-1-phosphate thymidylyltransferase activity [GO:0008879]"	0.0101721488828116	8.0001711049811	0.00390885038761013	0.950148098622607	0.99954851282426
"calcium ion binding [GO:0005509]"	0.0381688618332789	11.5498211271892	0.00384257594510551	0.950571978415302	0.99954851282426
"nucleosomal DNA binding [GO:0031492]"	0.131126113338801	5.12961426105577	0.00382686193557014	0.950673019462526	0.99954851282426
"chloride channel activity [GO:0005254]"	-0.0775226885392939	6.58420552352993	0.00382277618354543	0.950699324933972	0.99954851282426
"small GTPase binding [GO:0031267]"	-0.0720100455955887	8.97604908597929	0.00378747547167713	0.950927193236109	0.99954851282426
"ribose-5-phosphate isomerase activity [GO:0004751]"	-0.0119799419039792	6.73225596786883	0.00377473524110972	0.951009693827573	0.99954851282426
"1,4-alpha-glucan branching enzyme activity [GO:0003844]"	0.00804673243799945	9.19068774328737	0.00366838436383166	0.951703905044512	0.99954851282426
"pheromone receptor activity [GO:0016503]"	-0.0742978463849401	6.21161309790117	0.0035803602518687	0.952286164190423	0.99954851282426
"phospholipid binding [GO:0005543]"	-0.0624776556907778	7.03655017184047	0.00345605666114324	0.953120778776218	0.99954851282426
"aminomethyltransferase activity [GO:0004047]"	-0.017423993901289	5.71612491766368	0.00342996046416832	0.953297900315526	0.99954851282426
"1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity [GO:0003949]"	-0.0120209118467217	7.56615178238443	0.00336295445607782	0.9537558085827	0.99954851282426
"ryanodine-sensitive calcium-release channel activity [GO:0005219]"	0.0688315791879183	7.61855344453175	0.00316847996396774	0.955111380403652	0.99954851282426
"microtubule binding [GO:0008017]"	0.0651785883145818	9.925803458582	0.00311768589583927	0.95547226320321	0.99954851282426
"phosphoglycerate dehydrogenase activity [GO:0004617]"	0.006593219692887	8.00842954050424	0.0029748495229267	0.956503202899585	0.99954851282426
"G protein-coupled receptor binding [GO:0001664]"	-0.0644965759838214	5.71058874896231	0.0029694215937166	0.956542863984352	0.99954851282426
"homoserine kinase activity [GO:0004413]"	0.0128836292652658	5.90699510206124	0.00287015338804242	0.957274721120351	0.99954851282426
"1-deoxy-D-xylulose-5-phosphate reductoisomerase activity [GO:0030604]"	0.00629751888724118	8.08899437118401	0.0028378208402402	0.95751582599996	0.99954851282426
"small ribosomal subunit rRNA binding [GO:0070181]"	0.00681601566240922	8.01219569516808	0.00283344618263159	0.957548553540225	0.99954851282426
"tRNA dimethylallyltransferase activity [GO:0052381]"	0.00772241537973468	8.11471139854366	0.00279256255957883	0.957855643964062	0.99954851282426
"gamma-tubulin binding [GO:0043015]"	-0.0649455028278318	6.12800899707915	0.00256495073066176	0.959608130964601	0.99954851282426
"ATP-dependent microtubule motor activity, minus-end-directed [GO:0008569]"	-0.0568678970076643	8.98680470121599	0.00248885682203515	0.960211286370906	0.99954851282426
"tumor necrosis factor receptor binding [GO:0005164]"	-0.0490008697589534	5.5575293627777	0.00245722832501194	0.960464704706062	0.99954851282426
"dTDP-glucose 4,6-dehydratase activity [GO:0008460]"	0.00629454337303159	8.0540906263035	0.0024487180333832	0.960533170810134	0.99954851282426
"secondary active sulfate transmembrane transporter activity [GO:0008271]"	-0.0135910020832055	7.25593737825224	0.00241702303099256	0.960789215263198	0.99954851282426
"5S rRNA binding [GO:0008097]"	0.0230201443827061	6.02057673625605	0.0023810278185854	0.961082047914554	0.99954851282426
"intramolecular transferase activity, phosphotransferases [GO:0016868]"	0.00666064331206319	9.18115059507851	0.00237378641482611	0.96114122654749	0.99954851282426
"enzyme activator activity [GO:0008047]"	0.0305187998785429	5.38216342365611	0.00234573640827662	0.961371316942844	0.99954851282426
"proton-transporting ATPase activity, rotational mechanism [GO:0046961]"	-0.00680403698179319	9.81217918421397	0.00220553102307042	0.962542651747551	0.99954851282426
"methylated-DNA-[protein]-cysteine S-methyltransferase activity [GO:0003908]"	-0.0055033077707887	7.7172378461398	0.00216770925912879	0.962864977066756	0.99954851282426
"ubiquitin protein ligase activity [GO:0061630]"	0.0500110778543943	8.79066359519489	0.00200640164846533	0.964272404341128	0.99954851282426
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen [GO:0016709]"	0.0635202505985444	4.75674038668874	0.0019685684862214	0.964610628105691	0.99954851282426
"dITP diphosphatase activity [GO:0035870]"	0.0074988031967542	7.7183446007701	0.00195780468272222	0.964707449012486	0.99954851282426
"actin filament binding [GO:0051015]"	0.0493483962737952	9.14404280161018	0.00191538259791102	0.965091659148679	0.99954851282426
"microtubule motor activity [GO:0003777]"	-0.0493431702967353	5.19369231701912	0.00181671760355684	0.96600208441602	0.99954851282426
"chorismate mutase activity [GO:0004106]"	-0.00485100127879563	8.00773871240766	0.00180966393454396	0.966068109637895	0.99954851282426
"ITP diphosphatase activity [GO:0036220]"	0.00713067284911422	7.71056350581394	0.00171429804747003	0.966973758227387	0.99954851282426
"uracil DNA N-glycosylase activity [GO:0004844]"	-0.00869123992029129	7.05731149538683	0.00163968276416249	0.967700090460944	0.99954851282426
"nuclear receptor coactivator activity [GO:0030374]"	-0.0394259807198354	5.62699157318387	0.00151977730395991	0.968902888934769	0.99954851282426
"voltage-gated ion channel activity [GO:0005244]"	0.0388791646621581	6.92046996396416	0.001494242247297	0.969165108754505	0.99954851282426
"carboxyl- or carbamoyltransferase activity [GO:0016743]"	0.00675477696796176	8.56996725906531	0.00135049095693152	0.970685117437492	0.99954851282426
"very long-chain fatty acid-CoA ligase activity [GO:0031957]"	0.0433627400814517	4.99527671717782	0.00134755909326145	0.970716941158752	0.99954851282426
"kinase binding [GO:0019900]"	-0.0292149951555367	5.85090984515677	0.001337510420786	0.970826277672294	0.99954851282426
"glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity [GO:0004365]"	-0.0246155440104979	7.25729738915416	0.00131719978715061	0.971048534404747	0.99954851282426
"protein tyrosine phosphatase activity [GO:0004725]"	0.0138819773238433	9.37132999606608	0.0012483194362467	0.971815354360719	0.99954851282426
"biotin transmembrane transporter activity [GO:0015225]"	-0.0079272527844112	7.37631708771222	0.00112854806228135	0.973201011008666	0.99954851282426
"transferase activity [GO:0016740]"	-0.00446922668608578	13.6701472916796	0.00112495640381383	0.973243673513614	0.99954851282426
"UTP diphosphatase activity [GO:0036221]"	-0.00573337055150094	7.4893237915273	0.00108950688675957	0.973668463856388	0.99954851282426
"malate dehydrogenase (decarboxylating) (NADP+) activity [GO:0004473]"	0.00978403649040437	5.52350885533984	0.00106813204499012	0.973927947302093	0.99954851282426
"glucosylceramidase activity [GO:0004348]"	0.0155256677387236	6.11534336355771	0.00105873686965552	0.974042823414346	0.99954851282426
"3-deoxy-manno-octulosonate cytidylyltransferase activity [GO:0008690]"	-0.00971326815334567	5.95456716391038	0.00101701846427815	0.974559193715874	0.99954851282426
"extracellular matrix structural constituent [GO:0005201]"	-0.028445378870338	7.0361326716827	0.0010107497997307	0.974637694011095	0.99954851282426
"thymidine kinase activity [GO:0004797]"	0.00674737735205329	6.40688229055395	0.00097295816821763	0.975116198676406	0.99954851282426
"estrogen receptor binding [GO:0030331]"	0.0628303017313559	4.80216655692396	0.000925882298083991	0.975725463931607	0.99954851282426
"UDP-glucose:hexose-1-phosphate uridylyltransferase activity [GO:0008108]"	-0.00470474166161429	8.15505631111382	0.000870130451339435	0.976467435007271	0.99954851282426
"glutathione peroxidase activity [GO:0004602]"	-0.01804277734345	5.0367979886291	0.000868582386820194	0.976488371862734	0.99954851282426
"NAD+ binding [GO:0070403]"	-0.00378261225230991	9.3907646677862	0.000761810792991646	0.977980447774562	0.99954851282426
"phosphatidylinositol binding [GO:0035091]"	0.0320247676314753	7.61739677068178	0.000712260857627101	0.978708412289371	0.99954851282426
"p53 binding [GO:0002039]"	-0.0305236851742566	5.54726375762124	0.000711155054004209	0.978724942662296	0.99954851282426
"cytoskeletal anchor activity [GO:0008093]"	0.0398076389493543	5.48732180049606	0.000599433847369824	0.980467073955634	0.99954851282426
"rRNA (pseudouridine-N3-)-methyltransferase activity [GO:0070038]"	0.0047750387328395	7.39537422340601	0.000584986252107456	0.980703855162785	0.99954851282426
"poly(A)-specific ribonuclease activity [GO:0004535]"	-0.0324506715396885	5.47959975300129	0.000522347869646111	0.981765990870564	0.99954851282426
"uroporphyrinogen-III synthase activity [GO:0004852]"	0.00407181196824184	7.48299003698764	0.00051993139530282	0.981808209325062	0.99954851282426
"DNA (cytosine-5-)-methyltransferase activity [GO:0003886]"	0.00341459729111524	10.1718877874502	0.000467821009296543	0.982743764410357	0.99954851282426
"thiol-dependent deubiquitinase [GO:0004843]"	-0.0220978199985774	8.45786164629594	0.000454785540254576	0.98298584174563	0.99954851282426
"semaphorin receptor binding [GO:0030215]"	-0.0205574160313505	6.73872346107727	0.000441718191151352	0.983232020578258	0.99954851282426
"heparin binding [GO:0008201]"	0.0168019159766665	6.70720428143945	0.000431553824800091	0.983426039079101	0.99954851282426
"cholesterol binding [GO:0015485]"	-0.0093677504664524	5.34423775641036	0.000426475774036206	0.983523825760923	0.99954851282426
"N-acetyl-gamma-glutamyl-phosphate reductase activity [GO:0003942]"	-0.00271324425849032	7.98145804597566	0.000414878710842892	0.983749354841355	0.99954851282426
"growth factor activity [GO:0008083]"	-0.02120083081181	7.40163410238546	0.000384649190804609	0.984352511828316	0.99954851282426
"monooxygenase activity [GO:0004497]"	-0.00836879709465566	8.05891244799841	0.000381873742700378	0.984409059286243	0.99954851282426
"gluconate transmembrane transporter activity [GO:0015128]"	0.00402128009798471	7.73916478512385	0.000375492092516083	0.984539865034144	0.99954851282426
"RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]"	-0.0228366375136237	8.36072702054518	0.000349309290832878	0.985088551025514	0.99954851282426
"chromate transmembrane transporter activity [GO:0015109]"	-0.00390687771070396	8.37998992015101	0.000342110049651012	0.985242995310427	0.99954851282426
"adenosylmethionine-8-amino-7-oxononanoate transaminase activity [GO:0004015]"	-0.00479564762942165	5.98281396894342	0.000316251691140579	0.985811594264308	0.99954851282426
"ABC-type D-ribose transporter activity [GO:0015611]"	-0.00476060536636481	6.76259908055391	0.000315734393192102	0.985823201892303	0.99954851282426
"guanyl-nucleotide exchange factor activity [GO:0005085]"	-0.0195604029643354	10.0984381260635	0.000314833715307827	0.985843434888936	0.99954851282426
"phosphopantothenate--cysteine ligase activity [GO:0004632]"	0.00307545467186574	7.59226578396859	0.000293639086200947	0.986328198648808	0.99954851282426
"ribonucleoside-triphosphate reductase activity [GO:0008998]"	0.00233157979877601	9.55332819896632	0.000291974948966711	0.986366990930016	0.99954851282426
"calmodulin binding [GO:0005516]"	-0.0178789685733461	8.64861482433349	0.000289802322109622	0.986417803296753	0.99954851282426
"UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity [GO:0047480]"	-0.00260530934127713	8.17811643209324	0.000287213223083782	0.986478605373434	0.99954851282426
"nucleoside-triphosphatase activity [GO:0017111]"	0.00231781430349087	7.85651670204917	0.00023467544203104	0.987777588602689	0.99954851282426
"carbon-oxygen lyase activity [GO:0016835]"	-0.00398588515616499	6.05350864928313	0.000222117449363957	0.988109083671267	0.99954851282426
"calcium-induced calcium release activity [GO:0048763]"	0.0235684022335391	6.61026898253504	0.000209393937740998	0.988454653878633	0.99954851282426
"arginine deiminase activity [GO:0016990]"	0.00347505545738706	6.19566718502988	0.000191545525298764	0.988957632352252	0.99954851282426
"GDP-dissociation inhibitor activity [GO:0005092]"	-0.00398384695045665	5.37175142252581	0.000170982368327799	0.989567140718008	0.99954851282426
"tubulin binding [GO:0015631]"	0.0191357578186476	6.80551643199187	0.000155581157304852	0.990048070309298	0.99954851282426
"N(6)-L-threonylcarbamoyladenine synthase activity [GO:0061711]"	-0.00139773218446219	8.49112076486755	0.000109661049327414	0.991644771671244	0.99954851282426
"GTPase activator activity [GO:0005096]"	0.0114193441295437	9.24511144778973	9.40220425977856e-05	0.992263436456645	0.99954851282426
"tropomyosin binding [GO:0005523]"	0.0167913017117714	5.24332561612139	9.01567637239253e-05	0.992424126877444	0.99954851282426
"1,3-beta-galactosyl-N-acetylhexosamine phosphorylase activity [GO:0050500]"	0.00230771206685237	6.42481284307743	7.77401249827392e-05	0.992965114200121	0.99954851282426
"4 iron, 4 sulfur cluster binding [GO:0051539]"	0.0010376546511677	13.2632375173214	5.28320401258497e-05	0.994200575110435	0.99954851282426
"dTTP diphosphatase activity [GO:0036218]"	-0.000922737986677947	7.73766227013012	4.73672876530884e-05	0.994508690887483	0.99954851282426
"NADH pyrophosphatase activity [GO:0035529]"	-0.000922737986677947	7.73766227013012	4.73672876530884e-05	0.994508690887483	0.99954851282426
